orderId,oldCentre,newCentre
01GQHZCAXP6GRBJ1J1QV8HNXCD,KOFORIDUA,KINTAMPO
01GQHZC6844X3AP6XHCCFY20MF,TEMA,KINTAMPO
01HJ40F7BRXEYMNNV2Z7WKVR84,ACCRA,KINTAMPO
01HJ61YM4QQ809NN81YPGCJ0CM,ACCRA,KINTAMPO
01HJ40G4DYANQCHANQ4H3A1AEV,BOLGATANGA,KINTAMPO
01HJ40GQ0RVCQC7VRWMP4HRFT0,BOLGATANGA,KINTAMPO
01HJ40HMDP0QARW3DYB72J3R59,BOLGATANGA,KINTAMPO
01HJ41GY1XKW1A5SB2Q82XZEV9,TEMA,KINTAMPO
01HJ42DEEHXQBX2SP96NS8NR2N,ACCRA,KINTAMPO
01HJ5X7RSCNXGRKT05TW7ZNNT3,ACCRA,KINTAMPO
01HJ60BR9GBVYMPNB06BV19ZWT,TEMA,KINTAMPO
01GQHZ0XFEDEC9BWCEMPYV857C,KOFORIDUA,KINTAMPO
01HJ61FDQBS17BB1PMP8K8F2ZE,ACCRA,KINTAMPO
01HJ61XYVJHPZMPMG08MQ7X83M,ACCRA,KINTAMPO
01HJ6EA160CB0HZMCEX2G2BMKK,BOLGATANGA,KINTAMPO
01HJ6ECP1E6T17WZXX2MFWYX2G,KOFORIDUA,KINTAMPO
01HJ6EE0GJZFSGJB63NA8WCVH7,ACCRA,KINTAMPO
01GQFSYMN9CZ820RF44YE7FTTK,BOLGATANGA,KINTAMPO
01GQFVE7RP135C447481KSB6WH,TEMA,KINTAMPO
01HJ8PD9RWA5WN0N3203A9KV9X,TEMA,KINTAMPO
01HJ8PXM0RGQQ2TQ38F22S30WP,TEMA,KINTAMPO
01HJ8Q2X3CD5ZC6AT2JM0VG0D0,ACCRA,KINTAMPO
01HJ8QDKGWF4YCCP42WJDGAGEK,ACCRA,KINTAMPO
01HJ8R9RFB961ESEYMKZAV6FYX,ACCRA,KINTAMPO
01HJ8RHD82XBKBE7JYGASZ7S8S,ACCRA,KINTAMPO
01HJ8S2ESE419GE51T4PGNBCX4,ACCRA,KINTAMPO
01HJ8S40VE30M02ETC001VNMW4,ACCRA,KINTAMPO
01GQFT0347ABYK3VR2H95V66VP,BOLGATANGA,KINTAMPO
01HJ8T35PDJ7CX97NJH1P8FYJN,ACCRA,KINTAMPO
01HJ6EMAE8VG84TRKBMPSY2TRP,KOFORIDUA,KINTAMPO
01HJ8TJ9DS58ZXJSGDSQG1WNPC,ACCRA,KINTAMPO
01GQFSPVBYJ1JM4YMPMTRW2WJE,BOLGATANGA,KINTAMPO
01GQFSJQ3G489E3X5BJD3QNPZP,BOLGATANGA,KINTAMPO
01HJ8TVJV56A3NZ2KRYCTDTCZ3,BOLGATANGA,KINTAMPO
01HJ8V32G6M1BRNTBETAYJEBN8,ACCRA,KINTAMPO
01GQFSH9AQGNYNJ5FFN3VKA1KF,TEMA,KINTAMPO
01HJ8V3WK5FEDG93QFB601YQVC,TEMA,KINTAMPO
01HJ8VNDDMXHSA338PF2SAT0N8,KOFORIDUA,KINTAMPO
01GQFSDX6DF06CMWV8D073SSTA,BOLGATANGA,KINTAMPO
01HJ8W0T6AF33MA8YFAFWF2WEK,ACCRA,KINTAMPO
01HJ8NFDKNMX86FW86RKTAE2Z8,ACCRA,KINTAMPO
01GQFXPYE35FRWWHPZHPR5SF1N,BOLGATANGA,KINTAMPO
01HJ8NDP9S3AB0203RYDC4KNKV,KOFORIDUA,KINTAMPO
01HJ8MM2K5JD7CPEBNM9KC318D,ACCRA,KINTAMPO
01HJ6EVCG12T09S2ATMMYS4ZBJ,KOFORIDUA,KINTAMPO
01HJ6F56A49FS7MZKCD58J8KEA,ACCRA,KINTAMPO
01HJ6FBTH1YWH4H722XD4J79WX,ACCRA,KINTAMPO
01HJ6FS45PHF6WJ5K8FWFCXCWB,ACCRA,KINTAMPO
01HJ6GS2BWAYGT0XDZWE8W5Q5R,TEMA,KINTAMPO
01HJ6GTSJX5YCV97H54YCZ8Q69,BOLGATANGA,KINTAMPO
01HJ6GZXC2MDHQEVFSS0X85W40,ACCRA,KINTAMPO
01GQHPMQB6EMF37SFR67QRQPXF,KINTAMPO,KINTAMPO
01HJ6HZS4YVNEQVX6X8WHPKZYA,TEMA,KINTAMPO
01HJ6J2726E5KCDM0K22P3BKN9,KOFORIDUA,KINTAMPO
01HJ6JMKNZGKCBD2E69SEWZ3M3,ACCRA,KINTAMPO
01HJ6JNC0F4FEJP6DPX241YJ6W,ACCRA,KINTAMPO
01HJ6KCF7YF2BYY03NJJ04TSBN,TEMA,KINTAMPO
01HJ6KJ4X3YSR3YPWPE0GZ0DMF,KOFORIDUA,KINTAMPO
01HJ6MA9SRZ09QXHFF3ZCYEBC6,KOFORIDUA,KINTAMPO
01HJ6MRKRYRMYTRE5E70DHKPWT,ACCRA,KINTAMPO
01GQHNZVY8W607P62VZTR036P7,TEMA,KINTAMPO
01HJ89S8XA73T0KR9CA93R9RYC,ACCRA,KINTAMPO
01HJ8HRZXQ2YGTY6KG7JNKCV91,TEMA,KINTAMPO
01HJ8J3WY1TPMYPKAG0TQ96EV5,ACCRA,KINTAMPO
01HJ8J9DFJE48YZSV0WSZM7G8T,ACCRA,KINTAMPO
01HHPHPK6A9KGB7TRY0AJ4F6W3,ACCRA,KINTAMPO
01HHPD91CSVTFQDQ1G419W2H6P,TEMA,KINTAMPO
01HJR88PWV9E2BPT68RMR8D9ZC,TEMA,KINTAMPO
01HH53VKTNRW1T1KXN09C88T59,ACCRA,KINTAMPO
01HH4ZJCM4E1D1632X7AV34X2D,ACCRA,KINTAMPO
01HH4ZJV9E0XE3MV1H3MV9ED45,TEMA,KINTAMPO
01HH4ZMY27Q0EC1B311X4A577W,ACCRA,KINTAMPO
01GQSW83PBB1ZYJT094JZX75P6,KINTAMPO,KINTAMPO
01HH507AGMAY659RRAERNGEYSR,ACCRA,KINTAMPO
01GQSVR3GV5C9KJ58Q7BHPYKBT,TEMA,KINTAMPO
01HH50R5BER1JHD8M93DAVZAYH,KOFORIDUA,KINTAMPO
01HH51Q8DXR027PFN41B4ZERCQ,ACCRA,KINTAMPO
01HH52H27ENH3JMA8ACFDPHT9Q,KOFORIDUA,KINTAMPO
01HH5367J8HCNX6JK6N2999ADF,ACCRA,KINTAMPO
01HH54AVKAWV67ZA4P749CPP0F,KOFORIDUA,KINTAMPO
01HH4Z2DFJ3HYEF4TEYZRNQH4D,KOFORIDUA,KINTAMPO
01HH54D9XMFSQCX6C713GY70A4,KOFORIDUA,KINTAMPO
01HH552KAJH8DNMV7M14VH496F,ACCRA,KINTAMPO
01HH555XR8PNZ31H09R00Y7EZY,TEMA,KINTAMPO
01HH56NNDTFWWMVCQR3PD8XCKX,ACCRA,KINTAMPO
01HH56Q330P79Z10XJ4JTYWZVX,ACCRA,KINTAMPO
01HHC4V3B0QV7A8ETD3YRT6REW,KOFORIDUA,KINTAMPO
01HHC5JTGQ7DSCQQZAYRPYNXBN,TEMA,KINTAMPO
01HHC7XHGTKJGEY1ASMCMJ13DF,KINTAMPO,KINTAMPO
01HHC7ZGSESKHW77RFGR7WSRN5,ACCRA,KINTAMPO
01HHC8X48387B5TZQBFY2P659B,TEMA,KINTAMPO
01HH4Z70A57R5N0Y7NVKAMEFKR,TEMA,KINTAMPO
01HH4YSTR9J008CQBS9MXZVNR5,BOLGATANGA,KINTAMPO
01HHCB2R7232W9HJY9D9GH1EW3,ACCRA,KINTAMPO
01HH4VZFDVRM7NZWMR0SD0ZC9H,TEMA,KINTAMPO
01HH4T7VTMVM9MN5GTEC79YMRC,ACCRA,KINTAMPO
01HH4V1T2A2NJNNBC3SDAYEVKT,KOFORIDUA,KINTAMPO
01HH4V2BFH4X336C3X6SRF2M0W,ACCRA,KINTAMPO
01HH4V3D0ZC4JSFW836FP33MTB,KOFORIDUA,KINTAMPO
01GQSY7F5XGFVR3VMCW3WDK8EN,TEMA,KINTAMPO
01HH4VENFW0QN2P9VEHK3MB7CB,KOFORIDUA,KINTAMPO
01HH4VKKM5H962JZYSRSRFM4HE,TEMA,KINTAMPO
01HH4VMVG0MZPV053ERTWJV3SP,ACCRA,KINTAMPO
01GQSY1ZPK321ZR0FA8Q4WQ1AN,TEMA,KINTAMPO
01HH4VXGETCRR2QWSGF0JENNQE,KOFORIDUA,KINTAMPO
01HH4W463YJGD5RX8E8GYW2TRW,KOFORIDUA,KINTAMPO
01HH4YAFQYYWBYZ073C05N6XDJ,KINTAMPO,KINTAMPO
01HH4W9S7WT1HZKAQF2GNRV5FD,ACCRA,KINTAMPO
01HH4WG6M8X72VZP48TGQDYDMG,KOFORIDUA,KINTAMPO
01HH4WHXG41EZBB5RWMQ6WD63J,ACCRA,KINTAMPO
01HH4WP54AAYS2QEZ3NHZM53KZ,KOFORIDUA,KINTAMPO
01HH4WP8VQC49EJ1XDMHJZ88JF,ACCRA,KINTAMPO
01HH4XXW28KCP2R805MHZN59EZ,ACCRA,KINTAMPO
01GQSXF05NBR9Z53RRB9R6DZ48,KOFORIDUA,KINTAMPO
01HH4XYXMY8N4T8A0WPVB8R3E0,ACCRA,KINTAMPO
01HH4Y7SB9Z8JBB9M23V0QXE3Y,TEMA,KINTAMPO
01HH4YA5FTYGQBHHBYEJNQH8TG,TEMA,KINTAMPO
01HHC9FD7G4131WB3V5CED08A0,ACCRA,KINTAMPO
01HHCCNC1PDQE0H2T03ZCQ7BYW,ACCRA,KINTAMPO
01GQQJ3DGNKAARYK0KGYC0PDP2,BOLGATANGA,KINTAMPO
01HHCR6XERXV11X7KV9N39V71W,ACCRA,KINTAMPO
01GQSCTXVCS92PH1HFGJNBVXVS,TEMA,KINTAMPO
01HHCQ6F9QXH6YGWNJ71V44YNV,TEMA,KINTAMPO
01HHCQ6N4XAZ0GYXN15F4QMQQ9,KOFORIDUA,KINTAMPO
01HHCQ7S0S5M50CBQ9CY7YGVJB,KOFORIDUA,KINTAMPO
01HHCQ8JBWM8GK69ZDPQD6SGBN,KOFORIDUA,KINTAMPO
01HHCQ9BSBS6Z4Q567VJET9DSX,TEMA,KINTAMPO
01HHCQDCXAKVD7PZRAF7BE5XAG,TEMA,KINTAMPO
01GQQMS47JA68TFYC03P6VKB95,KOFORIDUA,KINTAMPO
01HHCQVRT5R1BAZFHF866EWW2C,KOFORIDUA,KINTAMPO
01HHCR6WPRP1HSA9KCJ98Y2JHM,ACCRA,KINTAMPO
01GQQK6XPE3E963480F0NH427N,BOLGATANGA,KINTAMPO
01HHCNKFRWCNCWA0JEVDF7BT7C,ACCRA,KINTAMPO
01GQQK3J24KRX9Z9TBS9N7A42C,BOLGATANGA,KINTAMPO
01GQQK365FQXRECNC97B1ECTBP,BOLGATANGA,KINTAMPO
01HHCS42098HG8QEM1ANWT1YZP,ACCRA,KINTAMPO
01HHCSKCZS4ADGBMC8ZDVVRCH3,ACCRA,KINTAMPO
01HHCSN9H96EP01FRYASXKDCJB,ACCRA,KINTAMPO
01HHCSZ87SM6BE6AM64PBGHPJM,ACCRA,KINTAMPO
01HHCT3C8WQ2TWSYRKE4RNRXVW,BOLGATANGA,KINTAMPO
01HHCT4H3GJEGJS0R6SQSFQQ7G,BOLGATANGA,KINTAMPO
01HHCTA3PK36JTJ9MHDN25ZDKV,ACCRA,KINTAMPO
01HHCTGE2D9684KM6FZQ8GDMYQ,TEMA,KINTAMPO
01HHCPP4V4WA6RZKKM1Y6HVJN9,ACCRA,KINTAMPO
01HHCN9H57XE8NXK6DWZ5CK0HT,BOLGATANGA,KINTAMPO
01HHCDRFDQSCS41PAA2715RK98,ACCRA,KINTAMPO
01HHCHPRX4JY6N0VYJRS9A247M,ACCRA,KINTAMPO
01HHCDSVZ3J2G806C76DVD2NXW,KOFORIDUA,KINTAMPO
01HHCDYDEMVT5YD9ENQPDKJGB2,TEMA,KINTAMPO
01HHCESQKXYTPC5G9C3PXB438R,ACCRA,KINTAMPO
01HHCF7M6A1CJJG4NMFHNN251D,TEMA,KINTAMPO
01HHCGEM4EZ60YQENT3FBKG3XQ,KOFORIDUA,KINTAMPO
01HHCGQRX2Z04FM8J9TAQ2JPR8,ACCRA,KINTAMPO
01HHCGSE2E3M9Y19GD2WATZ20Z,KOFORIDUA,KINTAMPO
01HHCH359VQMX77W5PNVXCH0JT,ACCRA,KINTAMPO
01HHCHJTX9XX32VC52Y9H8CT59,KOFORIDUA,KINTAMPO
01HHCHP8JTF41TJKEHM2QYBWNX,TEMA,KINTAMPO
01HHCJ5QZCSFND7XEGGK9JE515,KINTAMPO,KINTAMPO
01HHCN64QK8Q4W4RQ4RW2KZETS,TEMA,KINTAMPO
01GQSKHN71SY31001N7VXQ8YVF,TEMA,KINTAMPO
01HHCJABSYWNPS0945P8M1GE20,ACCRA,KINTAMPO
01HHCJTGASPW726KAYBXNFT3TB,KOFORIDUA,KINTAMPO
01GQSJW42XFFR8C6J0CGXQTSDK,TEMA,KINTAMPO
01HHCKX9QNG5VP2FEAMYAWRGFJ,ACCRA,KINTAMPO
01HHCKZ8W7YXDWPJZXCX2R6K1D,ACCRA,KINTAMPO
01HHCM35CJTHWWNFWV9A49XENN,BOLGATANGA,KINTAMPO
01HHCMBM7G1S8BBEYKN6AHWSKT,ACCRA,KINTAMPO
01HHCMMR4JPFWXT7YCQ0YR2TMC,BOLGATANGA,KINTAMPO
01HHCMRQ9F7KSSFFW49JPHZJ5M,ACCRA,KINTAMPO
01HH4S46D5RMWDE2N3BDNJEGM6,ACCRA,KINTAMPO
01HH4RWK2XFBABFYDR2YC189N3,ACCRA,KINTAMPO
01HH4RBRMRHJ3XJQMBP732D5KA,BOLGATANGA,KINTAMPO
01HH2AB09HQ9NEK6FJB5AMEQD2,ACCRA,KINTAMPO
01HH22THN2PGBCZAANXYK9TE6Y,ACCRA,KINTAMPO
01HH237VKXYWF5491ZTHDB0K0S,ACCRA,KINTAMPO
01GR113G5GF0DZEATKV0WYXP7F,TEMA,KINTAMPO
01GQT7VTAPD12QTQVA9VEFVNZF,BOLGATANGA,KINTAMPO
01GQT7S8W7XZV25HJJNJ12ST7B,KOFORIDUA,KINTAMPO
01GQT7P8ER9HKBJ14VS6FK0ATJ,BOLGATANGA,KINTAMPO
01GQT73ZYTJMEJJ6NMRW2WY7HN,BOLGATANGA,KINTAMPO
01HH28FTBR994BDNXA6BPSB7AA,KOFORIDUA,KINTAMPO
01HH291RH03EKPR5M79HE8CG09,TEMA,KINTAMPO
01HH2A3WE6XA751Q0Y37R876RB,ACCRA,KINTAMPO
01GQT668NPQ168TSH30JZWG83X,KOFORIDUA,KINTAMPO
01HH21675N02QAC28QFX48JM81,ACCRA,KINTAMPO
01HH2AWBPWMDBAR0WJF4HYT8HB,ACCRA,KINTAMPO
01HH2B2WR69WT6GMXVZDYAP2PG,KOFORIDUA,KINTAMPO
01HH2B9FW0VBYR4NFZ25H9REET,TEMA,KINTAMPO
01HH2BBSEJ87NJG9W5HTQ3QJ75,ACCRA,KINTAMPO
01HH2BFXVAWADBJNJFK9ZY9R9Z,BOLGATANGA,KINTAMPO
01HH2BS5J21514S0088Z492F4N,ACCRA,KINTAMPO
01HH2C5QHB1J96G6TG9WHJSPBT,ACCRA,KINTAMPO
01HH2CB9CG3WKW9JXX8QN8R2CY,KINTAMPO,KINTAMPO
01HH2CHY7XYQQ8R1SE890XHMVF,TEMA,KINTAMPO
01HH2CVCA5A5EYS3C5H2DTJ4MQ,KOFORIDUA,KINTAMPO
01HH22PSVZAVWYVVPACG2XEFCY,ACCRA,KINTAMPO
01GR14Z73SSBW3C991X7BC8VEG,TEMA,KINTAMPO
01HH4QH2WA8JZ3WAPYNE5NYHWY,ACCRA,KINTAMPO
01GR17H1A2XP0RY0WP0X0K64ZG,TEMA,KINTAMPO
01HGZVTZNNW4ZMD5YCC08MSM42,TEMA,KINTAMPO
01GR1AXS15VGBXF8KXCJX313JR,TEMA,KINTAMPO
01HGZVZN7GBT4Y36JBSR1WR9YB,ACCRA,KINTAMPO
01HGZWDQ8QQX39X8B9G6AVE3GH,KOFORIDUA,KINTAMPO
01HGZWEB7RSW54FK6JCP3906H8,KOFORIDUA,KINTAMPO
01HGZWSPYGSK15Z0AJ4VA2XTKK,KOFORIDUA,KINTAMPO
01HGZXJ5ATSD20VVCXZV0BJ8KY,KOFORIDUA,KINTAMPO
01HGZXS3TTH5BJC6PWJRTBCQP7,BOLGATANGA,KINTAMPO
01GR17P1448SCR92FW8RTYNE9Z,TEMA,KINTAMPO
01GR17HV21YGPYJR0P41MZWW5S,TEMA,KINTAMPO
01HGZYBGYW7DKDSM6HRANT97E6,BOLGATANGA,KINTAMPO
01HH1SMNCTJZ85NMX10EDT2S9E,ACCRA,KINTAMPO
01HGZYBJ66SGHPKMKGDD75MBC7,TEMA,KINTAMPO
01HGZYDH7E7Z1ED5H2NTNXY6EX,ACCRA,KINTAMPO
01HGZYMQ7512GT9SZ30T7EV9WA,ACCRA,KINTAMPO
01HGZYRCD1A5B9GVYBVYHHR12T,ACCRA,KINTAMPO
01HGZYT84WF3RQPGE0AARJWPRN,KOFORIDUA,KINTAMPO
01HGZYWERR85EWNXMAJ7RDZFXQ,TEMA,KINTAMPO
01HGZZ4QEWNGK5KCZZ11081C29,TEMA,KINTAMPO
01HGZZGZKD3K9CHA3V1PWG2RF9,TEMA,KINTAMPO
01GR15DV4N1MG7EW7HNPA0E1GP,TEMA,KINTAMPO
01HH02QE70DHF778E4G6HY1Y10,KOFORIDUA,KINTAMPO
01HH2D9CFYMV9ATGT5R8XZ87VV,ACCRA,KINTAMPO
01HH2E7605A6TXJ5J0FQFS4AC9,KOFORIDUA,KINTAMPO
01HH2ED5KR9JBHYKV1DS5STGYC,TEMA,KINTAMPO
01GQSZE3YY89R6PMYRPM856BRP,TEMA,KINTAMPO
01HH2N5ASY336B8BJVK48PYRQH,ACCRA,KINTAMPO
01HH2ND8P70QPGYBKRKWQKVWP2,KOFORIDUA,KINTAMPO
01GQT0HGF2XRPPQ1TP6TKEXE87,KOFORIDUA,KINTAMPO
01HH2R1BDA5P9BD2VYVMHSCCW5,KOFORIDUA,KINTAMPO
01HH4AP040PZN4Z089KCZP5YT8,TEMA,KINTAMPO
01GQT0EDSZHKYJ4DSY9VEQ88EM,TEMA,KINTAMPO
01HH4DJ9RK50K7FQD7GV4D825T,TEMA,KINTAMPO
01HH4FEKY81A8RZ90663171X60,BOLGATANGA,KINTAMPO
01HH4FXZ802RECQZWQ2QGMQMV0,TEMA,KINTAMPO
01HH4GMGW40G6H57CECX5CQ21E,TEMA,KINTAMPO
01HH4M03GXMTXVPREYJPGFFQGF,ACCRA,KINTAMPO
01HH2EGBWWSV9DNGCN4GMW6KCF,ACCRA,KINTAMPO
01HH4MTPQZRWT6N9G7WHP9ENFW,ACCRA,KINTAMPO
01HH4MW8PCSVFB4T01ME154HJD,ACCRA,KINTAMPO
01HH4N8X004H2ZYSP9E234NGDR,ACCRA,KINTAMPO
01HH4NTBZVJV8E5GFV84SPGA82,ACCRA,KINTAMPO
01GQSZ3500T6Y2XC0DHMA62HP7,KOFORIDUA,KINTAMPO
01HH4P4TVGC60NWXBHTTV7B74S,TEMA,KINTAMPO
01HH4PE3H2JDD0SKFF8Y818VK7,BOLGATANGA,KINTAMPO
01HH4PVHHRMJJNW35W6TBW0PEJ,ACCRA,KINTAMPO
01GQSYZTND80010PHE3R0HPNHM,TEMA,KINTAMPO
01HH4Q7M25CQ3YKDME7JC23EPE,ACCRA,KINTAMPO
01HH2KH1RWT25VK7GHEMV2ED7P,ACCRA,KINTAMPO
01HH2K91KAQRKS397M7QTEAYNH,KINTAMPO,KINTAMPO
01GQT0V4S57WDF53N48X8HC54H,BOLGATANGA,KINTAMPO
01HH2K5YD5WADJR9MRRT691T3W,TEMA,KINTAMPO
01GQT3JNZ3C2R400ZQJZ2ACWZY,TEMA,KINTAMPO
01HH2EK8F2ZNS5CSM648NXQ9PG,ACCRA,KINTAMPO
01HH2EM3CTGX5XVBV1KZKDN0SC,TEMA,KINTAMPO
01HH2EP13RN0648765R1SA9ASJ,TEMA,KINTAMPO
01GQT3CZ4JS8J6DBSM12GDY44G,BOLGATANGA,KINTAMPO
01HH2EPV5JPNM562QZAEK4GK17,ACCRA,KINTAMPO
01GQT3AC3YP7FVVFXBHQW0HZX7,BOLGATANGA,KINTAMPO
01HH2EWMYBH0QM1ZQ5CMYD0TB1,ACCRA,KINTAMPO
01HH2EYD665TQGFJGKDP3F3ZZQ,TEMA,KINTAMPO
01HH2F6JX6D16ZH0Z2D9Y9JKC5,TEMA,KINTAMPO
01HH2FEVYXXK9YYHSK3VWSW8B1,TEMA,KINTAMPO
01GQT34SB94Q20QG0F4GADPHFV,KINTAMPO,KINTAMPO
01GQT33NEK9R3G236WMSVJ81CH,KINTAMPO,KINTAMPO
01GQT32PKEXTJ8VE7DRGV863KB,KINTAMPO,KINTAMPO
01HH2FZBDZ8PBK3S28DPFV4WY7,TEMA,KINTAMPO
01GQT2ZSDHEM94MQSQP5TX24GE,KINTAMPO,KINTAMPO
01GQT21EPY09C8GSQGE3DRWT36,TEMA,KINTAMPO
01HH2HKAN0GWD3G97WA9WBY1DF,BOLGATANGA,KINTAMPO
01GQT1688Y3AP6GKVWCWY0MPEY,BOLGATANGA,KINTAMPO
01HH2JHJR3E7F0JWKRCKY74W21,KINTAMPO,KINTAMPO
01HH2K1S1PR3XETZJYFW0WHZ5B,ACCRA,KINTAMPO
01HHCTK5V8DKPMQXSEG06SE8A4,ACCRA,KINTAMPO
01HHCVKWF756VS6R259RT1TE7V,KINTAMPO,KINTAMPO
01GQMVKESKRY4SYTJMF6RCPAWB,BOLGATANGA,KINTAMPO
01HHKYKCRVNZ7N87K3CKW8YD47,TEMA,KINTAMPO
01HHHZCC5WRBYGXSSYFM22YJR4,ACCRA,KINTAMPO
01HHHZCCAPGJWH1ARZBBRCKKM2,TEMA,KINTAMPO
01HHHZEZ05F5B1PWGZ0JEX6BVW,BOLGATANGA,KINTAMPO
01HHHZK9YSSQKF8V1AEC174MHE,ACCRA,KINTAMPO
01HHHZSYXYZCS8DBT9MQ18PXV4,TEMA,KINTAMPO
01GQQ54G63W8XZ3CAH4TCDSSBJ,TEMA,KINTAMPO
01HHJ0PQ3VK64A79V1NJQKG3CZ,ACCRA,KINTAMPO
01HHJ1HQSC8QS1V1W00RZE6AQK,TEMA,KINTAMPO
01HHJ2M7S0K4M2XWRYP9836VYP,ACCRA,KINTAMPO
01HHKVG3X278BCH82V9DATMR8J,KOFORIDUA,KINTAMPO
01GQQ3TY6XVQCCEYSA9WJ96N3F,TEMA,KINTAMPO
01HHHZ0EJVWN9ARHVAJ1EVC6RN,ACCRA,KINTAMPO
01GQQ3C9ECRGZRSH2WMB64F3R9,TEMA,KINTAMPO
01HHM0BV87ZQ10DQZ09RK9AERW,ACCRA,KINTAMPO
01HHM16GCXSA58EAN2XHPFTE65,TEMA,KINTAMPO
01HHM1DHC47JV75CP4676Z2JXV,ACCRA,KINTAMPO
01HHM2R8KNBVW67D62SA94KDDN,ACCRA,KINTAMPO
01HHM30JMSNX5RZTD4C80PNBTH,KOFORIDUA,KINTAMPO
01HHM31QNQW5AAPM1477E6FYQ8,TEMA,KINTAMPO
01GQQ1H428FK6HTA32NMPNM5VV,KINTAMPO,KINTAMPO
01HHM3SFX06CJTVAN7DMTS58FC,TEMA,KINTAMPO
01HHM3VGP2ZDYBX0VMP0PMW52G,ACCRA,KINTAMPO
01GQQ60AX1V15BD8Y8FBWCXAJD,TEMA,KINTAMPO
01HHHYYRKTWC18V1YEZ32VP4G7,BOLGATANGA,KINTAMPO
01HHM45HRF315GHDTTVT4KBJBB,TEMA,KINTAMPO
01GQQ8H7CWR1SC701WJF5XF0V0,TEMA,KINTAMPO
01HHHS6HD56MKM2M061P7WGNS5,TEMA,KINTAMPO
01HHHS9APN7A9KYDA3EYE6AN28,ACCRA,KINTAMPO
01HHHSZHPF764TXBNVPSB03EZ1,ACCRA,KINTAMPO
01HHHT019P0Q3ZGGMQ6D3B2CK5,TEMA,KINTAMPO
01GQQ8TR7CYS2JXY8DFH0P5ZDZ,BOLGATANGA,KINTAMPO
01HHHT67XAK5RDZEFM2JKERCNG,KOFORIDUA,KINTAMPO
01GQQ8QGNR04MQTV1TBKJ2QBPM,TEMA,KINTAMPO
01HHHT6TK06ME5FKGYYTPAQZNM,ACCRA,KINTAMPO
01HHHTQ61JZQ53PDPD00C94B5T,ACCRA,KINTAMPO
01GQQ8JH2S79PBC53QET7R8QMF,TEMA,KINTAMPO
01HHHVXGKS3C2Q5ESSR5GY36QX,TEMA,KINTAMPO
01HHHYVJ1NPA3FZ4JCA9416WA3,ACCRA,KINTAMPO
01HHHW541M5Z00872QS9MT03FB,ACCRA,KINTAMPO
01HHHWA72MD3Y1ZQ4ZKPD0GHSS,ACCRA,KINTAMPO
01HHHWB1FC6NQQSASHJXR423CG,BOLGATANGA,KINTAMPO
01HHHWN7R9GFGXMJSEQ2RBXRRK,KOFORIDUA,KINTAMPO
01HHHX1C1YFY4PFC28TTZJR2NQ,ACCRA,KINTAMPO
01HHHX6N626SW8J97KSE8N2YSD,ACCRA,KINTAMPO
01HHHX7F4TC4MRX78J7Z4RE38W,ACCRA,KINTAMPO
01HHHXCV36RJ7AACMXHPAHB533,KOFORIDUA,KINTAMPO
01HHHXP2SGC0VA0DYADMDNWPM3,ACCRA,KINTAMPO
01HHHY220MEF2N0336WEHNVCPY,ACCRA,KINTAMPO
01HHM42KS8S7XAD1YY75Y216GY,KOFORIDUA,KINTAMPO
01HHM4P89BKDR1DJ1DD69A2G15,ACCRA,KINTAMPO
01GQQJ02JYFG9QQ6ZQYM3TN092,TEMA,KINTAMPO
01HHMJAXJXAK8CPW5V3A05HHVC,ACCRA,KINTAMPO
01HHMFA3V683FVHZ01XRZJ08V6,KINTAMPO,KINTAMPO
01HHMGF1YQDB3YDNTVRQG0D18R,ACCRA,KINTAMPO
01HHMGWZC286NW84A5H8YFSB7Q,ACCRA,KINTAMPO
01HHMH3FBXQ1WZ21DKNBDWJJJV,TEMA,KINTAMPO
01HHMHA36PMFDC2BSTQ7RBTC9E,ACCRA,KINTAMPO
01HHMHB6MA9HTGW8R8D8F358SJ,KOFORIDUA,KINTAMPO
01GQMWYCM7NGFJ4NBGT004P1JM,TEMA,KINTAMPO
01HHMHKJFDR96683F0XS00JEV6,KOFORIDUA,KINTAMPO
01HHMHPJYR8D0RGYV10NQPWP3G,KOFORIDUA,KINTAMPO
01HHMHWPPD31736VEME86Z3A0X,ACCRA,KINTAMPO
01HHMJTERMMX3MDAZRAHAFAZ97,ACCRA,KINTAMPO
01HHMEM1K8JDJTM2FXQRXRRE1K,TEMA,KINTAMPO
01HHMK0H6WFZKJQCPDQ5S0A7N6,ACCRA,KINTAMPO
01GQMWE2J3GZSE6K4Y8TSV0WDD,KINTAMPO,KINTAMPO
01HHMMJSM97VHBH6FMCJG4ARXE,KOFORIDUA,KINTAMPO
01HHMMMV7WCHCCH4F8GAEX214B,ACCRA,KINTAMPO
01HHMNB0HVV9FEMC8BKZVDWX2W,BOLGATANGA,KINTAMPO
01HHMNY15NA6KE9Y69ABFNAVWR,TEMA,KINTAMPO
01HHMP9D2MX7PGNK2QCCZ8QGC3,TEMA,KINTAMPO
01GQMVRBJPTNX8XN79TMZ3339T,BOLGATANGA,KINTAMPO
01HHMQ3N3TKHE7WFVKW80XV9HW,BOLGATANGA,KINTAMPO
01HHPD7XMQPK091Q34CDK4HVK2,KOFORIDUA,KINTAMPO
01HHMETYE7EXR3TA1GPNDS52NH,KOFORIDUA,KINTAMPO
01HHMEH0N0QNEND96986PKB7TT,KOFORIDUA,KINTAMPO
01HHM4PRMJV2VBXH9DHHK7EAA8,ACCRA,KINTAMPO
